"TOA5","Daq-eolica2","CR6","1205","CR6.Std.01","CPU:2Anemometros-IER-CERTE.CR6","50526","WindMaster_B"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","Direccion_B_Avg","V_magnitud_B_Avg","WAxis_B_Avg","SP_B_Avg","ST_B_Avg","Status_B_Avg"
"2018-01-19 20:26:13",12577159,13.41,24.02,329.4,10.87,0.063,347.3,26.26,0
"2018-01-19 20:26:14",12577160,13.42,24.02,334.5,9.29,0.777,347.2,26.19,0
"2018-01-19 20:26:15",12577161,13.41,24.02,340.4,10.01,-0.475,347.2,26.12,0
"2018-01-19 20:26:16",12577162,13.41,24.02,344.1,11.21,-0.349,347.2,26.12,0
"2018-01-19 20:26:17",12577163,13.41,24.02,342.8,11.29,-0.461,347.2,26.19,0
"2018-01-19 20:26:18",12577164,13.42,24.02,343.1,10.53,-0.903,347.3,26.26,0
"2018-01-19 20:26:19",12577165,13.42,24.02,340.6,9.55,-0.354,347.3,26.26,0
"2018-01-19 20:26:20",12577166,13.42,24.02,336,9.95,0.978,347.2,26.12,0
"2018-01-19 20:26:21",12577167,13.41,24.02,339.1,10,0.211,347.2,26.05,0
"2018-01-19 20:26:22",12577168,13.4,24.02,342,9.35,0.568,347.2,26.19,0
"2018-01-19 20:26:23",12577169,13.42,24.02,346.4,9.95,-0.204,347.2,26.19,0
"2018-01-19 20:26:24",12577170,13.41,24.02,348.9,10.29,0.065,347.3,26.26,0
"2018-01-19 20:26:25",12577171,13.41,24.02,341.9,10.58,-0.109,347.2,26.19,0
"2018-01-19 20:26:26",12577172,13.41,24.02,346.1,10.55,0.252,347.2,26.12,0
"2018-01-19 20:26:27",12577173,13.42,24.02,342.3,10.3,-0.235,347.2,26.19,0
"2018-01-19 20:26:28",12577174,13.42,24.02,341.8,10.06,0.324,347.2,26.19,0
"2018-01-19 20:26:29",12577175,13.43,24.02,341.5,10.13,0.225,347.2,26.12,0
"2018-01-19 20:26:30",12577176,13.43,24.02,341.4,9.86,-0.082,347.2,26.19,0
"2018-01-19 20:26:31",12577177,13.41,24.02,338.3,10.51,0.066,347.2,26.12,0
"2018-01-19 20:26:32",12577178,13.41,24.02,335.8,11.4,0.142,347.2,26.12,0
"2018-01-19 20:26:33",12577179,13.42,24.02,337.6,11.93,-0.107,347.2,26.12,0
"2018-01-19 20:26:34",12577180,13.42,24.02,333.1,11.27,-0.441,347.2,26.19,0
"2018-01-19 20:26:35",12577181,13.41,24.02,333.3,10.65,-0.025,347.2,26.19,0
"2018-01-19 20:26:36",12577182,13.42,24.02,336.1,10.79,0.196,347.2,26.12,0
"2018-01-19 20:26:37",12577183,13.42,24.02,340.4,10.11,-0.014,347.2,26.19,0
"2018-01-19 20:26:38",12577184,13.42,24.02,344.7,10.27,-0.404,347.2,26.19,0
"2018-01-19 20:26:39",12577185,13.42,24.02,344.8,9.75,-0.244,347.3,26.26,0
"2018-01-19 20:26:40",12577186,13.42,24.02,348.7,9.66,-0.581,347.2,26.19,0
"2018-01-19 20:26:41",12577187,13.43,24.02,344.4,9.06,-0.224,347.2,26.19,0
"2018-01-19 20:26:42",12577188,13.42,24.02,348.6,8.82,-0.192,347.2,26.19,0
"2018-01-19 20:26:43",12577189,13.42,24.02,348.7,8.88,-0.506,347.2,26.19,0
"2018-01-19 20:26:44",12577190,13.41,24.02,338.3,9.6,-0.014,347.2,26.05,0
"2018-01-19 20:26:45",12577191,13.42,24.02,336.8,8.81,0.159,347.2,26.12,0
"2018-01-19 20:26:46",12577192,13.41,24.02,336.1,9.16,-0.15,347.2,26.05,0
"2018-01-19 20:26:47",12577193,13.42,24.02,336.5,10.19,-0.707,347.2,26.05,0
"2018-01-19 20:26:48",12577194,13.42,24.02,335.4,8.73,-0.294,347.2,26.12,0
"2018-01-19 20:26:49",12577195,13.42,24.02,335.2,9.24,0.002,347.2,26.05,0
"2018-01-19 20:26:50",12577196,13.43,24.02,334.4,8.11,-0.052,347.2,26.12,0
"2018-01-19 20:26:51",12577197,13.43,24.02,337.2,8.55,0.226,347.2,26.05,0
"2018-01-19 20:26:52",12577198,13.43,24.02,340.6,8.94,0.532,347.2,26.05,0
"2018-01-19 20:26:53",12577199,13.41,24.02,339.8,9,0.015,347.1,25.98,0
"2018-01-19 20:26:54",12577200,13.42,24.02,338.7,10.72,0.067,347.2,26.05,0
"2018-01-19 20:26:55",12577201,13.42,24.02,336.2,12.07,0.094,347.2,26.12,0
"2018-01-19 20:26:56",12577202,13.42,24.02,337.2,13,0.183,347.2,26.12,0
"2018-01-19 20:26:57",12577203,13.43,24.02,335.4,12.62,-0.061,347.2,26.19,0
"2018-01-19 20:26:58",12577204,13.42,24.02,338.9,12.03,-0.15,347.2,26.19,0
"2018-01-19 20:26:59",12577205,13.42,24.02,332,11.95,-0.123,347.2,26.12,0
"2018-01-19 20:27:00",12577206,13.42,24.02,339.4,11.51,-0.081,347.2,26.19,0
"2018-01-19 20:27:01",12577207,13.41,24.02,345.2,11.67,-0.117,347.3,26.26,0
"2018-01-19 20:27:02",12577208,13.42,24.02,342.2,11.3,-0.684,347.3,26.26,0
"2018-01-19 20:27:03",12577209,13.42,24.02,340.8,10.84,-0.527,347.2,26.19,0
"2018-01-19 20:27:04",12577210,13.42,24.02,343.8,10.83,-0.035,347.2,26.12,0
"2018-01-19 20:27:05",12577211,13.42,24.02,338.5,12.18,0.267,347.1,25.98,0
"2018-01-19 20:27:06",12577212,13.42,24.02,339.5,11.04,-0.25,347.2,26.12,0
"2018-01-19 20:27:07",12577213,13.42,24.02,348,10.54,-0.274,347.2,26.05,0
"2018-01-19 20:27:08",12577214,13.42,24.02,344.1,10.8,-0.361,347.2,26.12,0
"2018-01-19 20:27:09",12577215,13.42,24.02,346.4,11.38,-0.209,347.2,26.05,0
"2018-01-19 20:27:10",12577216,13.42,24.02,350.9,11.52,-0.593,347.2,26.12,0
"2018-01-19 20:27:11",12577217,13.43,24.02,354.3,11.82,-0.62,347.2,26.19,0
"2018-01-19 20:27:12",12577218,13.41,24.02,351.8,11.2,-0.395,347.2,26.05,0
"2018-01-19 20:27:13",12577219,13.42,24.02,356.6,10.69,-0.527,347.2,26.05,0
"2018-01-19 20:27:14",12577220,13.42,24.02,0.7,10.79,-0.594,347.3,26.26,0
"2018-01-19 20:27:15",12577221,13.42,24.02,355.9,10.37,-0.221,347.3,26.26,0
"2018-01-19 20:27:16",12577222,13.42,24.02,348.9,9.65,-0.885,347.2,26.19,0
"2018-01-19 20:27:17",12577223,13.42,24.02,350.3,8.7,-0.793,347.2,26.19,0
"2018-01-19 20:27:18",12577224,13.42,24.02,350.1,8.44,-0.074,347.2,26.19,0
"2018-01-19 20:27:19",12577225,13.42,24.02,351,8.56,-0.355,347.2,26.19,0
"2018-01-19 20:27:20",12577226,13.41,24.02,348.5,8.7,0.194,347.2,26.19,0
"2018-01-19 20:27:21",12577227,13.42,24.02,345.1,8.89,-0.433,347.2,26.19,0
"2018-01-19 20:27:22",12577228,13.42,24.02,352.6,9.45,-0.296,347.2,26.19,0
"2018-01-19 20:27:23",12577229,13.41,24.02,351.3,9.21,0.02,347.2,26.12,0
"2018-01-19 20:27:24",12577230,13.42,24.02,349.1,9.17,-0.046,347.2,26.19,0
"2018-01-19 20:27:25",12577231,13.42,24.02,351.4,9.57,-0.407,347.3,26.26,0
"2018-01-19 20:27:26",12577232,13.42,24.02,350.9,9.49,-0.447,347.2,26.12,0
"2018-01-19 20:27:27",12577233,13.41,24.02,350.3,9.04,-0.377,347.2,26.12,0
"2018-01-19 20:27:28",12577234,13.41,24.02,347.6,8.36,-0.557,347.3,26.26,0
"2018-01-19 20:27:29",12577235,13.42,24.02,349.6,8.23,-0.392,347.3,26.26,0
"2018-01-19 20:27:30",12577236,13.41,24.02,350,8.01,0.269,347.3,26.26,0
"2018-01-19 20:27:31",12577237,13.41,24.02,354.6,8.5,0.216,347.3,26.26,0
"2018-01-19 20:27:32",12577238,13.41,24.02,356.4,9.37,0.383,347.2,26.05,0
"2018-01-19 20:27:33",12577239,13.42,24.02,350.4,11.13,0.384,347.2,26.05,0
"2018-01-19 20:27:34",12577240,13.42,24.02,354.6,11.9,-0.186,347.2,26.12,0
"2018-01-19 20:27:35",12577241,13.41,24.02,348,13.56,-0.106,347.2,26.12,0
"2018-01-19 20:27:36",12577242,13.42,24.02,353.7,11.12,0.748,347.3,26.26,0
"2018-01-19 20:27:37",12577243,13.42,24.02,352.9,13.29,0.47,347.3,26.26,0
"2018-01-19 20:27:38",12577244,13.42,24.02,348.4,13.21,-0.144,347.2,26.19,0
"2018-01-19 20:27:39",12577245,13.41,24.02,354.1,13.22,0.278,347.3,26.26,0
"2018-01-19 20:27:40",12577246,13.42,24.02,353.9,13.03,0.141,347.4,26.4,0
"2018-01-19 20:27:41",12577247,13.42,24.02,351.3,12.77,0.45,347.2,26.12,0
"2018-01-19 20:27:42",12577248,13.41,24.02,349.2,12.28,0.165,347.3,26.26,0
"2018-01-19 20:27:43",12577249,13.41,24.02,352.6,12.99,0.098,347.2,26.19,0
"2018-01-19 20:27:44",12577250,13.42,24.02,353.1,13,0.113,347.3,26.26,0
"2018-01-19 20:27:45",12577251,13.42,24.02,351.5,12.38,0.306,347.4,26.47,0
"2018-01-19 20:27:46",12577252,13.42,24.02,348.3,12.4,0.053,347.3,26.26,0
"2018-01-19 20:27:47",12577253,13.42,24.02,348.2,11.54,-0.134,347.2,26.19,0
"2018-01-19 20:27:48",12577254,13.42,24.02,346.1,11.87,-0.125,347.2,26.19,0
"2018-01-19 20:27:49",12577255,13.42,24.02,350.3,11.68,0.596,347.2,26.19,0
"2018-01-19 20:27:50",12577256,13.42,24.02,345.9,11.19,-0.125,347.2,26.12,0
"2018-01-19 20:27:51",12577257,13.43,24.02,347.2,11.34,0.221,347.2,26.05,0
"2018-01-19 20:27:52",12577258,13.43,24.02,346,11.52,0.734,347.2,26.12,0
"2018-01-19 20:27:53",12577259,13.42,24.02,352.3,11.92,0.245,347.2,26.19,0
"2018-01-19 20:27:54",12577260,13.43,24.02,350.9,11.14,-0.159,347.3,26.26,0
"2018-01-19 20:27:55",12577261,13.42,24.02,349,10.78,-0.439,347.2,26.19,0
"2018-01-19 20:27:56",12577262,13.42,24.02,350,10.87,-0.969,347.2,26.12,0
"2018-01-19 20:27:57",12577263,13.42,24.02,345,11.34,-1.018,347.2,26.12,0
"2018-01-19 20:27:58",12577264,13.42,24.02,341.2,11.97,-0.88,347.2,26.19,0
"2018-01-19 20:27:59",12577265,13.42,24.02,343.7,11.33,-1.19,347.3,26.26,0
"2018-01-19 20:28:00",12577266,13.41,24.02,343.6,11.64,0.004,347.2,26.05,0
"2018-01-19 20:28:01",12577267,13.41,24.02,346.8,10.81,-0.633,347.3,26.26,0
"2018-01-19 20:28:02",12577268,13.42,24.02,343.6,11.19,-0.715,347.2,26.12,0
"2018-01-19 20:28:03",12577269,13.41,24.02,341.3,10.91,-1.085,347.2,26.19,0
"2018-01-19 20:28:04",12577270,13.41,24.02,349.7,12.28,-1.895,347.2,26.12,0
"2018-01-19 20:28:05",12577271,13.42,24.02,346.6,11.49,-1.829,347.3,26.26,0
"2018-01-19 20:28:06",12577272,13.42,24.02,340.2,11.86,-0.972,347.2,26.19,0
"2018-01-19 20:28:07",12577273,13.42,24.02,337.8,10.96,0.008,347.2,26.19,0
"2018-01-19 20:28:08",12577274,13.42,24.02,342.6,11.17,-0.24,347.3,26.26,0
"2018-01-19 20:28:09",12577275,13.41,24.02,346.4,11.89,0.087,347.2,26.19,0
"2018-01-19 20:28:10",12577276,13.42,24.02,348.6,13.04,-0.025,347.3,26.26,0
"2018-01-19 20:28:11",12577277,13.42,24.02,343.6,12.93,-0.77,347.2,26.19,0
"2018-01-19 20:28:12",12577278,13.42,24.02,338.1,11.95,-0.929,347.3,26.26,0
"2018-01-19 20:28:13",12577279,13.43,24.02,338.7,11.43,-1.003,347.3,26.26,0
"2018-01-19 20:28:14",12577280,13.42,24.02,335.1,11.01,-0.59,347.3,26.26,0
"2018-01-19 20:28:15",12577281,13.42,24.02,336.5,11.41,0.193,347.2,26.12,0
"2018-01-19 20:28:16",12577282,13.41,24.02,339.3,10.58,-0.187,347.2,26.12,0
"2018-01-19 20:28:17",12577283,13.42,24.02,338.4,10.56,0.048,347.2,26.12,0
"2018-01-19 20:28:18",12577284,13.42,24.02,332.6,11.43,0.21,347.1,25.98,0
"2018-01-19 20:28:19",12577285,13.43,24.02,331.5,10.95,-0.195,347.2,26.12,0
"2018-01-19 20:28:20",12577286,13.42,24.02,326.8,10.4,-0.046,347.2,26.12,0
"2018-01-19 20:28:21",12577287,13.43,24.02,332.3,11.16,0.305,347.2,26.12,0
"2018-01-19 20:28:22",12577288,13.43,24.02,330.5,10.86,0.119,347.2,26.19,0
"2018-01-19 20:28:23",12577289,13.41,24.02,334.9,10.91,0.162,347.2,26.19,0
"2018-01-19 20:28:24",12577290,13.42,24.02,334.9,11.35,0.083,347.2,26.12,0
"2018-01-19 20:28:25",12577291,13.43,24.02,342.2,12.18,-0.31,347.2,26.12,0
"2018-01-19 20:28:26",12577292,13.43,24.02,349.8,12.06,-0.586,347.2,26.19,0
"2018-01-19 20:28:27",12577293,13.42,24.02,343.7,11,0.389,347.2,26.19,0
"2018-01-19 20:28:28",12577294,13.43,24.02,347.4,12.14,-0.445,347.2,26.19,0
"2018-01-19 20:28:29",12577295,13.42,24.02,350.1,11.32,-0.481,347.2,26.19,0
"2018-01-19 20:28:30",12577296,13.43,24.02,346.5,11.87,-0.748,347.2,26.19,0
"2018-01-19 20:28:31",12577297,13.42,24.02,351.9,11.53,-1.423,347.3,26.26,0
"2018-01-19 20:28:32",12577298,13.43,24.02,357.1,10.67,-0.588,347.2,26.12,0
"2018-01-19 20:28:33",12577299,13.42,24.02,354.1,10.33,0.06,347.3,26.26,0
"2018-01-19 20:28:34",12577300,13.43,24.02,345,9.81,-0.153,347.2,26.19,0
"2018-01-19 20:28:35",12577301,13.42,24.02,343.3,10.13,-0.182,347.2,26.12,0
"2018-01-19 20:28:36",12577302,13.43,24.02,342.1,9.43,0.236,347.2,26.19,0
"2018-01-19 20:28:37",12577303,13.42,24.02,340.7,9.45,0.188,347.2,26.19,0
"2018-01-19 20:28:38",12577304,13.41,24.02,345.4,10.24,-1.006,347.2,26.19,0
"2018-01-19 20:28:39",12577305,13.42,24.02,346.7,10.21,-0.647,347.3,26.26,0
"2018-01-19 20:28:40",12577306,13.41,24.02,346.9,10.93,-0.539,347.3,26.26,0
"2018-01-19 20:28:41",12577307,13.42,24.02,346.7,12.06,-0.486,347.2,26.12,0
"2018-01-19 20:28:42",12577308,13.42,24.02,347.7,12.56,-0.728,347.2,26.19,0
"2018-01-19 20:28:43",12577309,13.42,24.02,350.9,12.1,-0.617,347.3,26.33,0
"2018-01-19 20:28:44",12577310,13.42,24.02,352,12.22,-0.569,347.3,26.33,0
"2018-01-19 20:28:45",12577311,13.43,24.02,350.8,11.58,-1.049,347.3,26.33,0
"2018-01-19 20:28:46",12577312,13.42,24.02,350.9,12.46,-1.167,347.2,26.19,0
"2018-01-19 20:28:47",12577313,13.42,24.02,350.4,11.87,-0.822,347.3,26.26,0
"2018-01-19 20:28:48",12577314,13.42,24.02,348.2,11.75,-1.269,347.3,26.33,0
"2018-01-19 20:28:49",12577315,13.41,24.02,347.9,11.09,-1.505,347.3,26.33,0
"2018-01-19 20:28:50",12577316,13.42,24.02,350.4,10.12,-0.818,347.3,26.33,0
"2018-01-19 20:28:51",12577317,13.41,24.02,349.8,10.09,-0.588,347.3,26.33,0
"2018-01-19 20:28:52",12577318,13.42,24.02,348.7,10.92,-0.595,347.2,26.19,0
"2018-01-19 20:28:53",12577319,13.42,24.02,346.3,11.33,-0.744,347.3,26.26,0
"2018-01-19 20:28:54",12577320,13.42,24.02,352.1,10.93,-0.829,347.2,26.19,0
"2018-01-19 20:28:55",12577321,13.42,24.02,351.6,10.42,-0.714,347.2,26.19,0
"2018-01-19 20:28:56",12577322,13.43,24.02,352,10.08,-0.344,347.2,26.19,0
"2018-01-19 20:28:57",12577323,13.41,24.02,351.1,10.38,-0.545,347.2,26.12,0
"2018-01-19 20:28:58",12577324,13.42,24.02,350.4,9.85,-0.658,347.2,26.19,0
"2018-01-19 20:28:59",12577325,13.43,24.02,347.9,9.98,-0.774,347.2,26.19,0
"2018-01-19 20:29:00",12577326,13.42,24.02,344.4,9.59,-0.172,347.3,26.26,0
"2018-01-19 20:29:01",12577327,13.43,24.02,346.3,9.13,0.644,347.2,26.19,0
"2018-01-19 20:29:02",12577328,13.42,24.02,346.4,8.89,0.023,347.2,26.12,0
"2018-01-19 20:29:03",12577329,13.4,24.02,345.3,10.36,-0.121,347.2,26.05,0
"2018-01-19 20:29:04",12577330,13.41,24.02,346.1,10.73,-0.373,347.2,26.19,0
"2018-01-19 20:29:05",12577331,13.41,24.02,344.2,10.9,-0.406,347.3,26.33,0
"2018-01-19 20:29:06",12577332,13.42,24.02,344.8,10.12,0.374,347.3,26.26,0
"2018-01-19 20:29:07",12577333,13.42,24.02,348.5,9.9,0.467,347.3,26.26,0
"2018-01-19 20:29:08",12577334,13.43,24.02,351.2,9.4,0.748,347.2,26.19,0
"2018-01-19 20:29:09",12577335,13.43,24.02,353.3,9.42,0.371,347.2,26.12,0
"2018-01-19 20:29:10",12577336,13.42,24.02,352.1,9.65,-0.222,347.2,26.19,0
"2018-01-19 20:29:11",12577337,13.43,24.02,348.7,9.27,-0.277,347.2,26.12,0
"2018-01-19 20:29:12",12577338,13.41,24.02,352.1,10.09,-0.293,347.2,26.12,0
"2018-01-19 20:29:13",12577339,13.42,24.02,349.4,10.04,-0.565,347.3,26.26,0
"2018-01-19 20:29:14",12577340,13.42,24.02,349.8,9.62,-0.579,347.2,26.19,0
"2018-01-19 20:29:15",12577341,13.42,24.02,352.4,9.23,-0.532,347.3,26.33,0
"2018-01-19 20:29:16",12577342,13.42,24.02,355.1,9.24,-0.184,347.2,26.19,0
"2018-01-19 20:29:17",12577343,13.43,24.02,354.6,9.6,-0.379,347.2,26.12,0
"2018-01-19 20:29:18",12577344,13.42,24.02,354.8,9.23,-0.212,347.2,26.19,0
"2018-01-19 20:29:19",12577345,13.42,24.02,354.9,9.42,0.277,347.2,26.12,0
"2018-01-19 20:29:20",12577346,13.43,24.02,350.6,8.93,-0.427,347.3,26.26,0
"2018-01-19 20:29:21",12577347,13.41,24.02,346.9,9.35,-0.797,347.2,26.19,0
"2018-01-19 20:29:22",12577348,13.42,24.02,351.9,9.66,-0.416,347.3,26.26,0
"2018-01-19 20:29:23",12577349,13.42,24.02,348.6,8.35,-0.032,347.3,26.26,0
"2018-01-19 20:29:24",12577350,13.43,24.02,346.4,9.38,0.045,347.2,26.12,0
"2018-01-19 20:29:25",12577351,13.43,24.02,351.4,9.16,-0.156,347.2,26.19,0
"2018-01-19 20:29:26",12577352,13.42,24.02,343.8,8.99,-0.545,347.2,26.12,0
"2018-01-19 20:29:27",12577353,13.43,24.02,336.7,9.74,-0.73,347.2,26.12,0
"2018-01-19 20:29:28",12577354,13.42,24.02,336.6,9.75,-0.313,347.2,26.19,0
"2018-01-19 20:29:29",12577355,13.41,24.02,337.2,9.58,0.144,347.2,26.12,0
"2018-01-19 20:29:30",12577356,13.42,24.02,343.6,8.51,0.006,347.2,26.19,0
"2018-01-19 20:29:31",12577357,13.43,24.02,335.6,7.51,1.016,347.1,25.98,0
"2018-01-19 20:29:32",12577358,13.43,24.02,347.1,6.477,0.474,347.2,26.05,0
"2018-01-19 20:29:33",12577359,13.42,24.02,345.4,7.521,0.013,347.2,26.05,0
"2018-01-19 20:29:34",12577360,13.43,24.02,350.6,9.61,-0.779,347.2,26.12,0
"2018-01-19 20:29:35",12577361,13.43,24.02,349.7,9.14,0.026,347.2,26.19,0
"2018-01-19 20:29:36",12577362,13.42,24.02,347.4,9.93,-0.059,347.2,26.19,0
"2018-01-19 20:29:37",12577363,13.42,24.02,345.2,10.46,-0.256,347.2,26.12,0
"2018-01-19 20:29:38",12577364,13.42,24.02,344,10.15,-0.164,347.2,26.05,0
"2018-01-19 20:29:39",12577365,13.43,24.02,349.9,9.33,-0.637,347.2,26.12,0
"2018-01-19 20:29:40",12577366,13.43,24.02,355.4,9.62,0.139,347.2,26.12,0
"2018-01-19 20:29:41",12577367,13.43,24.02,348.4,10.24,0.123,347.2,26.12,0
"2018-01-19 20:29:42",12577368,13.42,24.02,346.2,10.68,-0.994,347.3,26.26,0
"2018-01-19 20:29:43",12577369,13.42,24.02,350.9,11.01,-1.167,347.3,26.33,0
"2018-01-19 20:29:44",12577370,13.43,24.02,350.3,10.56,-0.658,347.3,26.33,0
"2018-01-19 20:29:45",12577371,13.42,24.02,349.6,11.13,-0.583,347.3,26.33,0
"2018-01-19 20:29:46",12577372,13.43,24.02,349.4,11.4,-0.308,347.3,26.33,0
"2018-01-19 20:29:47",12577373,13.42,24.02,346.6,11.29,-1.247,347.2,26.19,0
"2018-01-19 20:29:48",12577374,13.43,24.02,341.3,12.06,0.051,347.2,26.19,0
"2018-01-19 20:29:49",12577375,13.41,24.02,343.9,12.63,-0.53,347.3,26.26,0
"2018-01-19 20:29:50",12577376,13.42,24.02,345.5,12.56,-0.553,347.3,26.26,0
"2018-01-19 20:29:51",12577377,13.42,24.02,350.1,11.86,-1.174,347.3,26.33,0
"2018-01-19 20:29:52",12577378,13.43,24.02,347.6,12.13,-1.148,347.3,26.33,0
"2018-01-19 20:29:53",12577379,13.42,24.02,348.4,11.61,-1.537,347.3,26.26,0
"2018-01-19 20:29:54",12577380,13.42,24.02,340.6,11.3,-0.736,347.3,26.26,0
"2018-01-19 20:29:55",12577381,13.42,24.02,339,10.77,-0.788,347.3,26.26,0
"2018-01-19 20:29:56",12577382,13.42,24.02,343.9,11.13,0.024,347.3,26.26,0
"2018-01-19 20:29:57",12577383,13.43,24.02,342.1,12.06,-0.136,347.2,26.19,0
"2018-01-19 20:29:58",12577384,13.41,24.02,353.7,11.82,-0.211,347.4,26.4,0
"2018-01-19 20:29:59",12577385,13.42,24.02,349.5,11.72,-0.09,347.3,26.33,0
"2018-01-19 20:30:00",12577386,13.41,24.02,348.8,11.99,-0.386,347.3,26.33,0
"2018-01-19 20:30:01",12577387,13.4,24.02,350.7,12.1,-0.928,347.3,26.33,0
"2018-01-19 20:30:02",12577388,13.42,24.02,350.4,11.81,-1.51,347.3,26.33,0
"2018-01-19 20:30:03",12577389,13.41,24.02,354.4,11.93,-0.427,347.3,26.26,0
"2018-01-19 20:30:04",12577390,13.42,24.02,351.3,12.05,-0.982,347.3,26.33,0
"2018-01-19 20:30:05",12577391,13.43,24.02,351.3,11.24,-0.079,347.3,26.26,0
"2018-01-19 20:30:06",12577392,13.42,24.02,350.8,11.34,0.218,347.3,26.26,0
"2018-01-19 20:30:07",12577393,13.41,24.02,350.9,13.08,-0.195,347.2,26.19,0
"2018-01-19 20:30:08",12577394,13.42,24.02,344.2,11.33,-0.512,347.3,26.33,0
"2018-01-19 20:30:09",12577395,13.42,24.02,344.6,10.92,0.144,347.3,26.26,0
"2018-01-19 20:30:10",12577396,13.42,24.02,352.2,10.84,0.467,347.2,26.19,0
"2018-01-19 20:30:11",12577397,13.42,24.02,351.2,10.32,0.375,347.2,26.19,0
"2018-01-19 20:30:12",12577398,13.42,24.02,354.9,10.14,0.251,347.2,26.19,0
"2018-01-19 20:30:13",12577399,13.42,24.02,349.6,9.85,0.417,347.2,26.19,0
"2018-01-19 20:30:14",12577400,13.42,24.02,347.3,10.45,-0.23,347.2,26.12,0
"2018-01-19 20:30:15",12577401,13.41,24.02,348.7,11.11,-0.359,347.2,26.19,0
"2018-01-19 20:30:16",12577402,13.41,24.02,345.4,10.95,-0.612,347.2,26.19,0
