"TOA5","Daq-eolica2","CR6","1205","CR6.Std.01","CPU:2Anemometros-IER-CERTE.CR6","50526","WindMaster_B"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","Direccion_B_Avg","V_magnitud_B_Avg","WAxis_B_Avg","SP_B_Avg","ST_B_Avg","Status_B_Avg"
"2018-01-20 20:26:13",12663559,13.39,24.89,349.9,13.86,-0.065,347.5,26.67,0
"2018-01-20 20:26:14",12663560,13.4,24.89,350.6,13.44,-0.678,347.6,26.74,0
"2018-01-20 20:26:15",12663561,13.39,24.89,348.8,12.68,-0.799,347.6,26.81,0
"2018-01-20 20:26:16",12663562,13.37,24.89,350.2,13.64,-0.06,347.6,26.81,0
"2018-01-20 20:26:17",12663563,13.39,24.89,351,13.42,-0.285,347.6,26.74,0
"2018-01-20 20:26:18",12663564,13.39,24.89,350.7,12.77,0.517,347.5,26.67,0
"2018-01-20 20:26:19",12663565,13.4,24.89,350.8,13.92,0.035,347.5,26.6,0
"2018-01-20 20:26:20",12663566,13.4,24.89,347.5,13.93,0.355,347.6,26.74,0
"2018-01-20 20:26:21",12663567,13.39,24.88,349.1,13.87,0.25,347.6,26.88,0
"2018-01-20 20:26:22",12663568,13.38,24.88,349,13.68,-0.905,347.5,26.67,0
"2018-01-20 20:26:23",12663569,13.4,24.88,348.8,13.26,-0.684,347.5,26.67,0
"2018-01-20 20:26:24",12663570,13.38,24.88,353.8,13.65,-0.274,347.5,26.6,0
"2018-01-20 20:26:25",12663571,13.4,24.88,356.8,12.81,0.438,347.6,26.74,0
"2018-01-20 20:26:26",12663572,13.39,24.88,359,12.3,0.017,347.6,26.74,0
"2018-01-20 20:26:27",12663573,13.4,24.88,357.5,11.74,0.265,347.4,26.53,0
"2018-01-20 20:26:28",12663574,13.41,24.88,352.1,11.16,0.137,347.5,26.67,0
"2018-01-20 20:26:29",12663575,13.39,24.88,354.2,11.58,0.261,347.5,26.67,0
"2018-01-20 20:26:30",12663576,13.38,24.88,352,11.39,0.037,347.6,26.81,0
"2018-01-20 20:26:31",12663577,13.41,24.88,355.4,11.66,0.157,347.5,26.67,0
"2018-01-20 20:26:32",12663578,13.38,24.88,357,12.05,0.107,347.5,26.6,0
"2018-01-20 20:26:33",12663579,13.38,24.88,359.2,11.38,-0.009,347.5,26.67,0
"2018-01-20 20:26:34",12663580,13.4,24.88,357.5,10.85,0.079,347.5,26.67,0
"2018-01-20 20:26:35",12663581,13.4,24.88,356,10.63,0.2,347.5,26.67,0
"2018-01-20 20:26:36",12663582,13.39,24.88,357.6,10.28,0.115,347.6,26.74,0
"2018-01-20 20:26:37",12663583,13.4,24.88,359.6,10.93,-0.226,347.5,26.67,0
"2018-01-20 20:26:38",12663584,13.38,24.88,358.1,10.36,-0.139,347.6,26.74,0
"2018-01-20 20:26:39",12663585,13.38,24.88,0.9,10.84,0.075,347.5,26.6,0
"2018-01-20 20:26:40",12663586,13.39,24.88,358.4,10.78,0.165,347.5,26.6,0
"2018-01-20 20:26:41",12663587,13.41,24.88,2,10.79,-0.353,347.6,26.74,0
"2018-01-20 20:26:42",12663588,13.39,24.88,9.5,10.71,-0.52,347.6,26.74,0
"2018-01-20 20:26:43",12663589,13.39,24.88,11.8,10.71,-0.412,347.4,26.53,0
"2018-01-20 20:26:44",12663590,13.39,24.88,12.6,10.74,0.084,347.6,26.74,0
"2018-01-20 20:26:45",12663591,13.38,24.88,9.7,11.21,-0.476,347.7,26.95,0
"2018-01-20 20:26:46",12663592,13.38,24.88,3.5,11.1,-0.238,347.6,26.74,0
"2018-01-20 20:26:47",12663593,13.39,24.88,4.6,9.75,0.062,347.7,26.95,0
"2018-01-20 20:26:48",12663594,13.39,24.88,6,9.58,-0.712,347.6,26.88,0
"2018-01-20 20:26:49",12663595,13.41,24.88,7.2,10.24,-0.314,347.6,26.88,0
"2018-01-20 20:26:50",12663596,13.37,24.88,4.9,10.15,-0.213,347.8,27.09,0
"2018-01-20 20:26:51",12663597,13.37,24.88,4.4,9.98,-0.748,347.7,26.95,0
"2018-01-20 20:26:52",12663598,13.39,24.88,5.9,9.65,0.017,347.7,27.02,0
"2018-01-20 20:26:53",12663599,13.39,24.88,7.4,9.74,-0.335,347.7,27.02,0
"2018-01-20 20:26:54",12663600,13.41,24.88,3.6,9.43,-0.323,347.8,27.09,0
"2018-01-20 20:26:55",12663601,13.39,24.88,6.4,9.37,-0.41,347.8,27.09,0
"2018-01-20 20:26:56",12663602,13.4,24.88,6.9,9.67,-0.248,347.8,27.09,0
"2018-01-20 20:26:57",12663603,13.39,24.88,6.7,9.94,-0.214,347.8,27.09,0
"2018-01-20 20:26:58",12663604,13.41,24.88,6.5,9.76,0.176,347.7,26.95,0
"2018-01-20 20:26:59",12663605,13.39,24.88,0.2,9.73,-0.087,347.7,27.02,0
"2018-01-20 20:27:00",12663606,13.4,24.88,3.2,9.52,-0.085,347.8,27.09,0
"2018-01-20 20:27:01",12663607,13.4,24.88,2.8,9.68,0.141,347.7,26.95,0
"2018-01-20 20:27:02",12663608,13.4,24.88,0.2,9.81,-0.042,347.6,26.88,0
"2018-01-20 20:27:03",12663609,13.38,24.88,4.9,9.64,-0.168,347.7,26.95,0
"2018-01-20 20:27:04",12663610,13.38,24.88,358.4,8.77,-0.378,347.6,26.88,0
"2018-01-20 20:27:05",12663611,13.41,24.88,355.2,9.1,-0.339,347.5,26.67,0
"2018-01-20 20:27:06",12663612,13.37,24.88,352.1,8.15,0.133,347.5,26.67,0
"2018-01-20 20:27:07",12663613,13.38,24.88,350.9,8.56,0.052,347.5,26.6,0
"2018-01-20 20:27:08",12663614,13.4,24.88,350.5,8.8,-0.25,347.5,26.67,0
"2018-01-20 20:27:09",12663615,13.38,24.88,350.4,9.09,-0.507,347.6,26.74,0
"2018-01-20 20:27:10",12663616,13.39,24.88,353.4,8.93,-0.153,347.6,26.74,0
"2018-01-20 20:27:11",12663617,13.38,24.88,349.6,8.15,-0.21,347.6,26.74,0
"2018-01-20 20:27:12",12663618,13.39,24.88,357.4,8.11,0.089,347.6,26.74,0
"2018-01-20 20:27:13",12663619,13.4,24.88,0,7.755,-0.076,347.5,26.67,0
"2018-01-20 20:27:14",12663620,13.38,24.88,0.9,7.722,0.312,347.6,26.74,0
"2018-01-20 20:27:15",12663621,13.38,24.88,0.1,7.966,0.221,347.5,26.67,0
"2018-01-20 20:27:16",12663622,13.39,24.88,359.3,8.26,-0.122,347.6,26.74,0
"2018-01-20 20:27:17",12663623,13.4,24.88,358.6,8.28,-0.115,347.6,26.74,0
"2018-01-20 20:27:18",12663624,13.39,24.88,357,8.1,0.062,347.6,26.74,0
"2018-01-20 20:27:19",12663625,13.38,24.88,358,8.57,0.128,347.5,26.6,0
"2018-01-20 20:27:20",12663626,13.4,24.88,358.7,8.85,0.171,347.5,26.67,0
"2018-01-20 20:27:21",12663627,13.39,24.88,358.7,8.44,-0.055,347.6,26.74,0
"2018-01-20 20:27:22",12663628,13.4,24.88,357.5,8.64,0.021,347.6,26.74,0
"2018-01-20 20:27:23",12663629,13.39,24.88,356.4,8.83,-0.056,347.6,26.81,0
"2018-01-20 20:27:24",12663630,13.39,24.88,354.1,9.23,-0.242,347.6,26.74,0
"2018-01-20 20:27:25",12663631,13.38,24.88,356.4,9.2,-0.134,347.6,26.81,0
"2018-01-20 20:27:26",12663632,13.39,24.88,357.7,9.32,0.176,347.5,26.67,0
"2018-01-20 20:27:27",12663633,13.4,24.88,356.2,9.69,-0.434,347.6,26.88,0
"2018-01-20 20:27:28",12663634,13.38,24.88,355.7,9.56,-0.752,347.6,26.88,0
"2018-01-20 20:27:29",12663635,13.39,24.88,355.7,9.6,-0.429,347.6,26.81,0
"2018-01-20 20:27:30",12663636,13.39,24.88,356.7,9.45,-0.425,347.6,26.81,0
"2018-01-20 20:27:31",12663637,13.4,24.88,353.8,9.44,-0.331,347.6,26.88,0
"2018-01-20 20:27:32",12663638,13.39,24.88,352.9,9.1,-0.457,347.6,26.81,0
"2018-01-20 20:27:33",12663639,13.38,24.88,352.8,8.91,-0.447,347.6,26.74,0
"2018-01-20 20:27:34",12663640,13.39,24.88,356.6,8.3,-0.386,347.6,26.88,0
"2018-01-20 20:27:35",12663641,13.39,24.88,352,8.64,-0.497,347.6,26.81,0
"2018-01-20 20:27:36",12663642,13.39,24.88,353.8,8.72,-0.022,347.6,26.81,0
"2018-01-20 20:27:37",12663643,13.39,24.88,349.1,9.82,-0.323,347.5,26.67,0
"2018-01-20 20:27:38",12663644,13.39,24.88,349.6,10.35,-0.261,347.5,26.67,0
"2018-01-20 20:27:39",12663645,13.38,24.88,347.2,10.03,-0.258,347.6,26.74,0
"2018-01-20 20:27:40",12663646,13.4,24.88,352.5,10.37,-0.084,347.6,26.74,0
"2018-01-20 20:27:41",12663647,13.38,24.88,0.1,9.61,0.273,347.5,26.67,0
"2018-01-20 20:27:42",12663648,13.39,24.88,357.3,10.01,-0.149,347.4,26.47,0
"2018-01-20 20:27:43",12663649,13.41,24.87,357.4,9.79,0.062,347.5,26.67,0
"2018-01-20 20:27:44",12663650,13.4,24.87,357.9,9.58,-0.569,347.5,26.67,0
"2018-01-20 20:27:45",12663651,13.37,24.87,354.5,8.31,0.391,347.4,26.53,0
"2018-01-20 20:27:46",12663652,13.39,24.87,354.2,7.479,0.513,347.5,26.6,0
"2018-01-20 20:27:47",12663653,13.4,24.87,342.5,8.44,-0.144,347.5,26.6,0
"2018-01-20 20:27:48",12663654,13.4,24.87,354.7,8.89,0.117,347.5,26.67,0
"2018-01-20 20:27:49",12663655,13.37,24.87,352.7,9.33,-0.079,347.5,26.6,0
"2018-01-20 20:27:50",12663656,13.41,24.87,350.6,8.53,-0.166,347.5,26.6,0
"2018-01-20 20:27:51",12663657,13.4,24.87,350.3,9.31,-0.61,347.5,26.6,0
"2018-01-20 20:27:52",12663658,13.4,24.87,348.3,9.47,-0.039,347.5,26.67,0
"2018-01-20 20:27:53",12663659,13.39,24.87,344.6,9.97,-0.011,347.5,26.67,0
"2018-01-20 20:27:54",12663660,13.37,24.87,342.6,9.73,-0.339,347.5,26.6,0
"2018-01-20 20:27:55",12663661,13.38,24.87,344.4,9.81,-0.6,347.6,26.81,0
"2018-01-20 20:27:56",12663662,13.38,24.87,350.9,11.19,-0.109,347.6,26.81,0
"2018-01-20 20:27:57",12663663,13.4,24.87,353.1,12.5,-0.723,347.6,26.81,0
"2018-01-20 20:27:58",12663664,13.39,24.87,353.6,12.04,-1.128,347.7,26.95,0
"2018-01-20 20:27:59",12663665,13.39,24.87,358.7,11.44,-1,347.6,26.81,0
"2018-01-20 20:28:00",12663666,13.4,24.87,9.4,11.89,-0.206,347.6,26.74,0
"2018-01-20 20:28:01",12663667,13.4,24.87,4.8,10.81,0.141,347.6,26.88,0
"2018-01-20 20:28:02",12663668,13.4,24.87,0.9,10.3,0.82,347.5,26.6,0
"2018-01-20 20:28:03",12663669,13.4,24.87,3,11.44,-0.191,347.6,26.88,0
"2018-01-20 20:28:04",12663670,13.41,24.87,4.8,10.86,0.378,347.6,26.88,0
"2018-01-20 20:28:05",12663671,13.4,24.87,356.5,10.91,0.318,347.6,26.88,0
"2018-01-20 20:28:06",12663672,13.41,24.87,355.1,10.99,0.624,347.6,26.74,0
"2018-01-20 20:28:07",12663673,13.4,24.87,356.6,11.55,-0.021,347.6,26.81,0
"2018-01-20 20:28:08",12663674,13.41,24.87,359.8,12.01,-0.106,347.6,26.81,0
"2018-01-20 20:28:09",12663675,13.38,24.87,357,12.36,0.261,347.5,26.67,0
"2018-01-20 20:28:10",12663676,13.4,24.87,349.1,11.76,0.024,347.6,26.74,0
"2018-01-20 20:28:11",12663677,13.38,24.87,349.1,11.88,-0.027,347.5,26.6,0
"2018-01-20 20:28:12",12663678,13.4,24.87,349.6,11.65,0.439,347.5,26.6,0
"2018-01-20 20:28:13",12663679,13.4,24.87,345.1,11.33,0.022,347.5,26.6,0
"2018-01-20 20:28:14",12663680,13.41,24.87,342.7,11.21,0.502,347.6,26.74,0
"2018-01-20 20:28:15",12663681,13.4,24.87,343.7,10.25,0.438,347.6,26.74,0
"2018-01-20 20:28:16",12663682,13.4,24.87,352.3,10.07,0.543,347.5,26.67,0
"2018-01-20 20:28:17",12663683,13.4,24.87,353,10.14,0.14,347.5,26.6,0
"2018-01-20 20:28:18",12663684,13.39,24.87,350.2,9.78,0.152,347.5,26.6,0
"2018-01-20 20:28:19",12663685,13.39,24.87,348.3,9.67,-0.042,347.5,26.6,0
"2018-01-20 20:28:20",12663686,13.41,24.87,353.7,10.05,0.026,347.5,26.6,0
"2018-01-20 20:28:21",12663687,13.39,24.87,350.8,11.12,-0.144,347.5,26.6,0
"2018-01-20 20:28:22",12663688,13.4,24.87,349.7,11.18,0.184,347.6,26.74,0
"2018-01-20 20:28:23",12663689,13.39,24.87,351.5,12.28,-1.033,347.5,26.67,0
"2018-01-20 20:28:24",12663690,13.38,24.87,351.1,10.67,0.153,347.6,26.88,0
"2018-01-20 20:28:25",12663691,13.39,24.87,345.2,12.71,0.678,347.5,26.6,0
"2018-01-20 20:28:26",12663692,13.39,24.87,349.5,15.52,-0.165,347.4,26.4,0
"2018-01-20 20:28:27",12663693,13.4,24.87,350.1,16.13,-0.387,347.5,26.67,0
"2018-01-20 20:28:28",12663694,13.4,24.87,350.3,16.42,-0.807,347.6,26.88,0
"2018-01-20 20:28:29",12663695,13.41,24.87,353.5,15.46,-1.152,347.6,26.74,0
"2018-01-20 20:28:30",12663696,13.41,24.87,353.4,15.35,-0.932,347.6,26.74,0
"2018-01-20 20:28:31",12663697,13.41,24.87,352.8,15.42,-1.181,347.5,26.67,0
"2018-01-20 20:28:32",12663698,13.41,24.87,348.4,15.17,-1.194,347.6,26.88,0
"2018-01-20 20:28:33",12663699,13.38,24.87,352.9,13.8,-0.196,347.6,26.81,0
"2018-01-20 20:28:34",12663700,13.38,24.87,350.7,14.24,-0.206,347.6,26.81,0
"2018-01-20 20:28:35",12663701,13.4,24.87,343.9,12.98,-1.045,347.7,27.02,0
"2018-01-20 20:28:36",12663702,13.4,24.87,350.1,12.3,-1.025,347.7,26.95,0
"2018-01-20 20:28:37",12663703,13.39,24.87,351.4,13.5,-0.789,347.6,26.88,0
"2018-01-20 20:28:38",12663704,13.38,24.87,353,14.17,-0.442,347.7,26.95,0
"2018-01-20 20:28:39",12663705,13.38,24.87,350.2,12.17,-0.087,347.7,27.02,0
"2018-01-20 20:28:40",12663706,13.4,24.87,345.3,11.59,0.612,347.6,26.81,0
"2018-01-20 20:28:41",12663707,13.4,24.87,347.6,13.09,0.684,347.6,26.81,0
"2018-01-20 20:28:42",12663708,13.39,24.87,345.3,13.53,-0.381,347.6,26.74,0
"2018-01-20 20:28:43",12663709,13.4,24.87,350.8,12.64,0.078,347.6,26.81,0
"2018-01-20 20:28:44",12663710,13.38,24.87,351.7,11.47,-0.83,347.6,26.81,0
"2018-01-20 20:28:45",12663711,13.39,24.87,353.2,11.82,0.463,347.6,26.74,0
"2018-01-20 20:28:46",12663712,13.4,24.87,356.6,9.98,0.76,347.6,26.81,0
"2018-01-20 20:28:47",12663713,13.4,24.87,353.7,11.39,0.201,347.6,26.74,0
"2018-01-20 20:28:48",12663714,13.39,24.87,350.6,12.92,-0.395,347.6,26.74,0
"2018-01-20 20:28:49",12663715,13.39,24.87,346.1,12.69,-0.812,347.6,26.81,0
"2018-01-20 20:28:50",12663716,13.39,24.87,347.2,12.93,-0.454,347.6,26.74,0
"2018-01-20 20:28:51",12663717,13.36,24.87,349.6,12.82,-0.831,347.6,26.88,0
"2018-01-20 20:28:52",12663718,13.4,24.87,349.7,12.39,-0.664,347.6,26.81,0
"2018-01-20 20:28:53",12663719,13.4,24.87,346.5,12.89,-0.757,347.6,26.74,0
"2018-01-20 20:28:54",12663720,13.39,24.87,350.5,12.55,-0.204,347.6,26.74,0
"2018-01-20 20:28:55",12663721,13.39,24.87,346.8,12.26,-0.157,347.6,26.74,0
"2018-01-20 20:28:56",12663722,13.37,24.87,350.8,13.04,0.102,347.6,26.74,0
"2018-01-20 20:28:57",12663723,13.37,24.86,347.7,13.42,0.018,347.6,26.74,0
"2018-01-20 20:28:58",12663724,13.39,24.86,346,13.57,-0.724,347.6,26.81,0
"2018-01-20 20:28:59",12663725,13.4,24.86,343.5,13.42,-0.578,347.6,26.81,0
"2018-01-20 20:29:00",12663726,13.41,24.86,344.4,12.62,-0.615,347.6,26.88,0
"2018-01-20 20:29:01",12663727,13.4,24.86,343.9,12.43,-0.309,347.6,26.74,0
"2018-01-20 20:29:02",12663728,13.39,24.86,346.2,12.1,-0.526,347.6,26.81,0
"2018-01-20 20:29:03",12663729,13.4,24.86,346,11.88,-0.501,347.5,26.67,0
"2018-01-20 20:29:04",12663730,13.4,24.86,346.7,11.88,-1.169,347.6,26.74,0
"2018-01-20 20:29:05",12663731,13.4,24.86,357.3,11.11,-0.565,347.6,26.74,0
"2018-01-20 20:29:06",12663732,13.4,24.86,355.9,12.72,-0.306,347.4,26.53,0
"2018-01-20 20:29:07",12663733,13.4,24.86,357,12.19,-1.006,347.6,26.74,0
"2018-01-20 20:29:08",12663734,13.39,24.86,357,11.92,-0.648,347.6,26.74,0
"2018-01-20 20:29:09",12663735,13.41,24.86,347.7,12.26,-0.655,347.5,26.67,0
"2018-01-20 20:29:10",12663736,13.4,24.86,346.3,12.32,-0.713,347.5,26.67,0
"2018-01-20 20:29:11",12663737,13.41,24.86,352.4,11.79,0.304,347.5,26.6,0
"2018-01-20 20:29:12",12663738,13.39,24.86,347.1,11.7,0.025,347.5,26.67,0
"2018-01-20 20:29:13",12663739,13.41,24.86,344.6,11.55,-0.412,347.5,26.67,0
"2018-01-20 20:29:14",12663740,13.38,24.86,350.4,11.09,-0.177,347.5,26.6,0
"2018-01-20 20:29:15",12663741,13.39,24.86,352.3,10.96,0.034,347.5,26.6,0
"2018-01-20 20:29:16",12663742,13.4,24.86,350.9,11.3,0.383,347.5,26.6,0
"2018-01-20 20:29:17",12663743,13.39,24.86,353.1,11.55,0.149,347.5,26.67,0
"2018-01-20 20:29:18",12663744,13.38,24.86,357.9,11.27,-0.287,347.6,26.81,0
"2018-01-20 20:29:19",12663745,13.41,24.86,357.3,10.74,-0.809,347.6,26.74,0
"2018-01-20 20:29:20",12663746,13.4,24.86,351.7,10.06,-0.427,347.6,26.74,0
"2018-01-20 20:29:21",12663747,13.4,24.86,351.5,9.24,-0.321,347.6,26.74,0
"2018-01-20 20:29:22",12663748,13.41,24.86,352.8,9.62,-0.237,347.5,26.6,0
"2018-01-20 20:29:23",12663749,13.42,24.86,354,9.12,-0.606,347.6,26.74,0
"2018-01-20 20:29:24",12663750,13.41,24.86,3.1,9.44,-0.748,347.5,26.6,0
"2018-01-20 20:29:25",12663751,13.41,24.86,358.9,9.06,-0.675,347.6,26.81,0
"2018-01-20 20:29:26",12663752,13.41,24.86,358.8,9.1,-0.232,347.6,26.81,0
"2018-01-20 20:29:27",12663753,13.37,24.86,2.1,8.66,0.259,347.6,26.88,0
"2018-01-20 20:29:28",12663754,13.4,24.86,0.1,9.2,0.253,347.6,26.74,0
"2018-01-20 20:29:29",12663755,13.39,24.86,1.8,9.31,0.219,347.6,26.74,0
"2018-01-20 20:29:30",12663756,13.41,24.86,2.9,9.79,-0.131,347.5,26.67,0
"2018-01-20 20:29:31",12663757,13.39,24.86,0,9.76,0.107,347.6,26.74,0
"2018-01-20 20:29:32",12663758,13.39,24.86,1.2,9.26,0.06,347.6,26.74,0
"2018-01-20 20:29:33",12663759,13.38,24.86,354,9.17,0.171,347.6,26.81,0
"2018-01-20 20:29:34",12663760,13.38,24.86,354.8,9.14,-0.063,347.6,26.74,0
"2018-01-20 20:29:35",12663761,13.4,24.86,355.4,9.17,0.223,347.5,26.67,0
"2018-01-20 20:29:36",12663762,13.4,24.86,356,9.73,0.182,347.5,26.67,0
"2018-01-20 20:29:37",12663763,13.4,24.86,354.3,9.63,0.587,347.6,26.74,0
"2018-01-20 20:29:38",12663764,13.39,24.86,358.2,8.44,0.351,347.5,26.6,0
"2018-01-20 20:29:39",12663765,13.39,24.86,354.8,9.15,0.016,347.5,26.67,0
"2018-01-20 20:29:40",12663766,13.4,24.86,355.3,9.61,0.771,347.5,26.67,0
"2018-01-20 20:29:41",12663767,13.4,24.86,353.5,11.08,-0.084,347.5,26.6,0
"2018-01-20 20:29:42",12663768,13.39,24.86,353.1,11.25,-0.434,347.6,26.74,0
"2018-01-20 20:29:43",12663769,13.4,24.86,350.4,10.74,-0.734,347.6,26.81,0
"2018-01-20 20:29:44",12663770,13.37,24.86,347.6,10.48,-0.968,347.6,26.81,0
"2018-01-20 20:29:45",12663771,13.4,24.86,349.1,9.96,-0.654,347.6,26.88,0
"2018-01-20 20:29:46",12663772,13.4,24.86,350.4,9.42,-0.435,347.6,26.88,0
"2018-01-20 20:29:47",12663773,13.38,24.86,354.7,10.1,0.032,347.5,26.67,0
"2018-01-20 20:29:48",12663774,13.4,24.86,355.4,10.19,0.072,347.5,26.67,0
"2018-01-20 20:29:49",12663775,13.38,24.86,354.4,9.7,0.518,347.5,26.67,0
"2018-01-20 20:29:50",12663776,13.41,24.86,356,9.91,0.134,347.5,26.67,0
"2018-01-20 20:29:51",12663777,13.37,24.86,357.4,9.88,-0.104,347.5,26.67,0
"2018-01-20 20:29:52",12663778,13.39,24.86,357.4,11.18,-0.097,347.4,26.53,0
"2018-01-20 20:29:53",12663779,13.39,24.86,356.7,10.97,-0.666,347.6,26.74,0
"2018-01-20 20:29:54",12663780,13.38,24.86,353.4,10.55,-0.015,347.6,26.74,0
"2018-01-20 20:29:55",12663781,13.4,24.86,355.4,10.34,-0.434,347.5,26.67,0
"2018-01-20 20:29:56",12663782,13.38,24.86,356,10.58,-0.494,347.6,26.74,0
"2018-01-20 20:29:57",12663783,13.42,24.86,353.3,10.23,-0.571,347.5,26.67,0
"2018-01-20 20:29:58",12663784,13.39,24.86,351.6,11,-0.121,347.4,26.53,0
"2018-01-20 20:29:59",12663785,13.39,24.86,356.8,10.68,-0.016,347.4,26.53,0
"2018-01-20 20:30:00",12663786,13.39,24.86,351,10.39,-0.026,347.5,26.67,0
"2018-01-20 20:30:01",12663787,13.4,24.86,353.7,9.94,0.203,347.6,26.74,0
"2018-01-20 20:30:02",12663788,13.4,24.86,357.5,10.16,0.404,347.6,26.74,0
"2018-01-20 20:30:03",12663789,13.39,24.86,357.5,11.64,-0.058,347.5,26.6,0
"2018-01-20 20:30:04",12663790,13.4,24.86,359.1,12.16,-0.266,347.5,26.67,0
"2018-01-20 20:30:05",12663791,13.39,24.85,357.5,11.78,-0.455,347.6,26.81,0
"2018-01-20 20:30:06",12663792,13.39,24.85,355.1,11.51,-0.296,347.5,26.67,0
"2018-01-20 20:30:07",12663793,13.4,24.85,354.6,11.18,-0.37,347.6,26.88,0
"2018-01-20 20:30:08",12663794,13.38,24.85,356.1,11.03,-0.399,347.6,26.88,0
"2018-01-20 20:30:09",12663795,13.38,24.85,357.6,10.71,-0.344,347.6,26.81,0
"2018-01-20 20:30:10",12663796,13.41,24.85,355.8,10.46,-0.244,347.6,26.81,0
"2018-01-20 20:30:11",12663797,13.37,24.85,354.1,10.57,-0.765,347.7,26.95,0
"2018-01-20 20:30:12",12663798,13.39,24.85,352.2,10.08,-0.409,347.7,26.95,0
"2018-01-20 20:30:13",12663799,13.38,24.85,358.5,9.93,-0.53,347.6,26.81,0
"2018-01-20 20:30:14",12663800,13.38,24.85,4.8,9.47,-1.121,347.6,26.88,0
"2018-01-20 20:30:15",12663801,13.4,24.85,3.3,9.05,0.183,347.6,26.81,0
"2018-01-20 20:30:16",12663802,13.41,24.85,358.3,9.01,-0.05,347.6,26.74,0
